transaction_id,product,region,quantity,price,timestamp,customer_id,customer_name,customer_age,customer_gender,customer_location,product_id,product_name,product_category,product_brand,product_rating,discount_applied,total_amount,payment_method,order_date,order_time,delivery_time
2034,Customer_2034,52,Male,North India,77,Headphones,Home Appliances,OnePlus,4.8,734520,5,18660.32,0.15,79306.36,Cash,2025-05-31,09:25:19,2025-06-07 09:25:19
4477,Customer_4477,31,Female,East India,38,Washing Machine,Home Appliances,LG,4.5,278083,4,18619.74,0.22,58093.59,Credit/Debit Card,2025-05-31,09:25:20,2025-06-01 09:25:20
8690,Customer_8690,21,Female,North India,24,Smartphone,Wearables,Apple,4.4,140346,3,116462.04,0.07,324929.09,Net Banking,2025-05-31,09:25:21,2025-06-02 09:25:21
4131,Customer_4131,53,Male,North India,45,Refrigerator,Home Appliances,OnePlus,4.4,925362,3,22292.61,0.08,61527.6,Credit/Debit Card,2025-05-31,09:25:22,2025-06-07 09:25:22
2705,Customer_2705,37,Male,East India,97,Washing Machine,Electronics,Xiaomi,3.6,821271,5,50593.84,0.08,232731.66,Credit/Debit Card,2025-05-31,09:25:23,2025-06-06 09:25:23
6051,Customer_6051,26,Female,West India,84,Smartwatch,Electronics,LG,4.5,951381,1,36098.16,0.16,30322.45,Credit/Debit Card,2025-05-31,09:25:24,2025-06-06 09:25:24
4281,Customer_4281,48,Female,South India,36,Headphones,Electronics,OnePlus,4.7,977147,5,9191.92,0.27,33550.51,UPI,2025-05-31,09:25:25,2025-06-01 09:25:25
2214,Customer_2214,28,Male,North India,54,Smartwatch,Wearables,Samsung,4.7,870260,1,8657.98,0.06,8138.5,Credit/Debit Card,2025-05-31,09:25:26,2025-06-04 09:25:26
9413,Customer_9413,44,Female,West India,33,Refrigerator,Electronics,Samsung,5.0,766585,5,59491.18,0.02,291506.78,UPI,2025-05-31,09:25:27,2025-06-07 09:25:27
9772,Customer_9772,53,Female,South India,78,Headphones,Electronics,LG,3.9,877566,1,9384.2,0.26,6944.31,UPI,2025-05-31,09:25:28,2025-06-07 09:25:28
2778,Customer_2778,38,Female,East India,31,Smartphone,Home Appliances,Xiaomi,4.6,651189,3,81301.66,0.19,197563.03,Net Banking,2025-05-31,09:25:29,2025-06-07 09:25:29
1491,Customer_1491,30,Male,South India,22,Refrigerator,Home Appliances,Samsung,4.7,358547,5,93142.43,0.13,405169.57,Net Banking,2025-05-31,09:25:30,2025-06-02 09:25:30
1734,Customer_1734,52,Male,North India,93,TV,Home Appliances,Samsung,4.6,172539,4,243565.6,0.05,925549.28,Cash,2025-05-31,09:25:31,2025-06-06 09:25:31
1110,Customer_1110,50,Female,North India,58,Washing Machine,Electronics,Xiaomi,5.0,513562,5,77953.79,0.1,350792.05,Net Banking,2025-05-31,09:25:32,2025-06-03 09:25:32
5884,Customer_5884,45,Male,North India,48,Headphones,Home Appliances,OnePlus,3.7,265919,5,7839.99,0.19,31751.96,Net Banking,2025-05-31,09:25:33,2025-06-06 09:25:33
1901,Customer_1901,42,Female,West India,11,Laptop,Home Appliances,Apple,4.8,505564,1,90628.7,0.14,77940.68,UPI,2025-05-31,09:25:35,2025-06-02 09:25:35
7802,Customer_7802,57,Female,East India,100,Laptop,Electronics,Samsung,4.8,668563,1,123159.08,0.0,123159.08,Cash,2025-05-31,09:25:36,2025-06-05 09:25:36
5294,Customer_5294,22,Female,North India,32,Smartphone,Home Appliances,Apple,3.8,143566,1,33264.51,0.15,28274.83,Credit/Debit Card,2025-05-31,09:25:37,2025-06-07 09:25:37
9770,Customer_9770,36,Female,East India,73,Laptop,Electronics,Xiaomi,4.6,940932,2,117301.94,0.25,175952.91,Cash,2025-05-31,09:25:38,2025-06-05 09:25:38
1615,Customer_1615,46,Female,South India,28,TV,Home Appliances,Boat,4.2,557344,1,107086.18,0.13,93164.98,UPI,2025-05-31,09:25:39,2025-06-03 09:25:39
6247,Customer_6247,20,Female,North India,20,Smartwatch,Electronics,Boat,4.0,361722,5,47495.51,0.01,235102.77,Net Banking,2025-05-31,09:25:40,2025-06-07 09:25:40
4421,Customer_4421,41,Male,North India,50,Laptop,Electronics,LG,3.6,414735,3,93173.48,0.12,245977.99,Net Banking,2025-05-31,09:25:41,2025-06-03 09:25:41
3462,Customer_3462,56,Female,South India,16,Refrigerator,Home Appliances,Sony,3.6,939952,4,99774.95,0.24,303315.85,Credit/Debit Card,2025-05-31,09:25:42,2025-06-04 09:25:42
9697,Customer_9697,48,Male,North India,65,Laptop,Electronics,Apple,3.9,706614,2,176224.29,0.04,338350.64,Net Banking,2025-05-31,09:25:43,2025-06-05 09:25:43
7322,Customer_7322,23,Male,East India,63,Washing Machine,Home Appliances,OnePlus,4.8,204488,3,28206.46,0.15,71926.47,Cash,2025-05-31,09:25:44,2025-06-03 09:25:44
8780,Customer_8780,53,Female,North India,33,Smartwatch,Home Appliances,LG,4.4,979789,5,10390.42,0.02,50913.06,UPI,2025-05-31,09:25:45,2025-06-04 09:25:45
1958,Customer_1958,48,Female,North India,38,Refrigerator,Wearables,Sony,4.7,307934,1,65981.91,0.14,56744.44,Credit/Debit Card,2025-05-31,09:25:46,2025-06-02 09:25:46
2554,Customer_2554,60,Female,East India,36,Refrigerator,Wearables,Apple,4.8,417696,4,15812.89,0.06,59456.47,Credit/Debit Card,2025-05-31,09:25:47,2025-06-04 09:25:47
6183,Customer_6183,30,Female,South India,41,TV,Electronics,Apple,3.6,637118,5,240471.12,0.15,1022002.26,UPI,2025-05-31,09:25:48,2025-06-03 09:25:48
9706,Customer_9706,30,Female,East India,82,TV,Home Appliances,Boat,4.8,119050,1,271871.72,0.14,233809.68,Net Banking,2025-05-31,09:25:49,2025-06-06 09:25:49
7536,Customer_7536,36,Female,South India,38,Smartphone,Wearables,Samsung,4.1,766950,3,45526.15,0.29,96970.7,UPI,2025-05-31,09:25:50,2025-06-04 09:25:50
1774,Customer_1774,49,Female,East India,17,Headphones,Wearables,OnePlus,4.9,230566,4,23948.69,0.26,70888.12,Net Banking,2025-05-31,09:25:51,2025-06-07 09:25:51
7035,Customer_7035,55,Male,South India,61,TV,Electronics,LG,4.9,778783,2,189447.39,0.06,356161.09,Cash,2025-05-31,09:25:52,2025-06-07 09:25:52
3230,Customer_3230,37,Male,East India,1,Smartphone,Electronics,Xiaomi,4.0,444597,5,140798.44,0.17,584313.53,UPI,2025-05-31,09:25:53,2025-06-01 09:25:53
4861,Customer_4861,55,Female,West India,35,Smartwatch,Home Appliances,Samsung,4.2,460084,2,8295.22,0.28,11945.12,Cash,2025-05-31,09:25:54,2025-06-06 09:25:54
8699,Customer_8699,30,Male,West India,19,Washing Machine,Wearables,Apple,4.7,183695,4,54707.88,0.2,175065.22,UPI,2025-05-31,09:25:55,2025-06-07 09:25:55
8396,Customer_8396,20,Female,East India,19,Laptop,Wearables,LG,4.9,476431,5,68176.69,0.13,296568.6,UPI,2025-05-31,09:25:56,2025-06-04 09:25:56
8227,Customer_8227,18,Male,North India,88,Refrigerator,Wearables,Boat,4.1,119934,5,88999.49,0.02,436097.5,UPI,2025-05-31,09:25:57,2025-06-04 09:25:57
9110,Customer_9110,59,Male,West India,7,Refrigerator,Wearables,Sony,4.6,706822,3,27525.99,0.18,67713.94,UPI,2025-05-31,09:25:58,2025-06-03 09:25:58
2025,Customer_2025,32,Female,North India,52,Smartwatch,Wearables,Samsung,4.3,679594,4,35290.14,0.04,135514.14,Cash,2025-05-31,09:25:59,2025-06-04 09:25:59
9231,Customer_9231,44,Female,West India,77,Smartphone,Wearables,Samsung,5.0,679920,5,96351.17,0.08,443215.38,Credit/Debit Card,2025-05-31,09:26:00,2025-06-07 09:26:00
2584,Customer_2584,22,Female,West India,7,TV,Wearables,Xiaomi,4.7,318955,5,279841.41,0.02,1371222.91,Cash,2025-05-31,09:26:01,2025-06-05 09:26:01
6400,Customer_6400,25,Female,North India,45,Washing Machine,Wearables,Xiaomi,4.6,745115,2,34665.67,0.2,55465.07,Credit/Debit Card,2025-05-31,09:26:02,2025-06-05 09:26:02
5907,Customer_5907,48,Female,East India,13,Headphones,Electronics,Samsung,3.7,166894,2,19307.55,0.08,35525.89,UPI,2025-05-31,09:26:03,2025-06-03 09:26:03
1734,Customer_1734,58,Female,South India,67,Washing Machine,Home Appliances,Sony,4.8,966083,3,51903.08,0.05,147923.78,Cash,2025-05-31,09:26:05,2025-06-05 09:26:05
7444,Customer_7444,52,Male,East India,10,Washing Machine,Home Appliances,Apple,3.6,226398,5,64091.49,0.01,317252.88,Credit/Debit Card,2025-05-31,09:26:06,2025-06-02 09:26:06
7464,Customer_7464,49,Male,West India,50,Laptop,Electronics,OnePlus,3.9,452831,3,33715.86,0.27,73837.73,Cash,2025-05-31,09:26:07,2025-06-03 09:26:07
8878,Customer_8878,49,Male,North India,12,Smartwatch,Home Appliances,Xiaomi,3.5,930837,4,46214.88,0.01,183010.92,Net Banking,2025-05-31,09:26:08,2025-06-05 09:26:08
6753,Customer_6753,46,Female,North India,44,TV,Wearables,LG,3.6,820036,1,56446.23,0.27,41205.75,Cash,2025-05-31,09:26:09,2025-06-07 09:26:09
8488,Customer_8488,38,Male,East India,80,Smartphone,Electronics,Sony,4.6,212426,4,83179.36,0.14,286137.0,UPI,2025-05-31,09:26:10,2025-06-05 09:26:10
6155,Customer_6155,55,Female,North India,92,Smartphone,Home Appliances,OnePlus,4.0,683671,5,140321.6,0.1,631447.2,Net Banking,2025-05-31,09:26:11,2025-06-05 09:26:11
9884,Customer_9884,41,Female,West India,30,Refrigerator,Home Appliances,OnePlus,4.5,866980,4,84980.7,0.14,292333.61,UPI,2025-05-31,09:26:12,2025-06-03 09:26:12
2326,Customer_2326,39,Male,West India,37,Refrigerator,Electronics,Sony,4.4,286427,1,67942.92,0.13,59110.34,Net Banking,2025-05-31,09:26:13,2025-06-07 09:26:13
2087,Customer_2087,58,Male,South India,7,Refrigerator,Home Appliances,Samsung,4.6,487429,3,46894.3,0.15,119580.47,Credit/Debit Card,2025-05-31,09:26:14,2025-06-02 09:26:14
7215,Customer_7215,56,Female,South India,6,Laptop,Wearables,Apple,4.7,690837,1,182720.23,0.29,129731.36,Cash,2025-05-31,09:26:15,2025-06-05 09:26:15
5291,Customer_5291,40,Male,South India,45,TV,Wearables,LG,4.1,395016,4,193127.95,0.06,726161.09,Net Banking,2025-05-31,09:26:16,2025-06-02 09:26:16
9960,Customer_9960,25,Male,West India,81,Smartphone,Electronics,LG,3.8,990892,3,15670.96,0.22,36670.05,Credit/Debit Card,2025-05-31,09:26:17,2025-06-06 09:26:17
7170,Customer_7170,34,Female,North India,47,Headphones,Wearables,OnePlus,4.2,455184,3,7675.07,0.13,20031.93,UPI,2025-05-31,09:26:18,2025-06-03 09:26:18
4672,Customer_4672,18,Female,West India,21,Laptop,Home Appliances,Samsung,3.5,688347,4,25115.42,0.1,90415.51,UPI,2025-05-31,09:26:19,2025-06-03 09:26:19
2688,Customer_2688,41,Female,West India,52,Smartphone,Wearables,Sony,3.9,556134,2,78256.65,0.07,145557.37,UPI,2025-05-31,09:26:20,2025-06-05 09:26:20
7343,Customer_7343,58,Female,West India,43,Smartwatch,Electronics,Boat,4.1,310027,3,36729.16,0.13,95863.11,UPI,2025-05-31,09:26:21,2025-06-02 09:26:21
5353,Customer_5353,28,Female,East India,17,TV,Electronics,Sony,4.2,994613,1,107166.72,0.1,96450.05,Credit/Debit Card,2025-05-31,09:26:22,2025-06-04 09:26:22
1915,Customer_1915,34,Female,East India,78,Smartwatch,Electronics,Samsung,4.9,757370,4,15313.86,0.17,50842.02,UPI,2025-05-31,09:26:23,2025-06-07 09:26:23
3394,Customer_3394,37,Male,East India,61,Headphones,Electronics,LG,3.6,261985,4,13794.73,0.14,47453.87,Net Banking,2025-05-31,09:26:24,2025-06-01 09:26:24
1778,Customer_1778,42,Male,East India,48,Headphones,Electronics,Apple,3.7,629661,5,14078.99,0.21,55612.01,Net Banking,2025-05-31,09:26:25,2025-06-06 09:26:25
5735,Customer_5735,26,Female,East India,76,Washing Machine,Electronics,Sony,4.9,300273,1,40538.06,0.11,36078.87,UPI,2025-05-31,09:26:26,2025-06-05 09:26:26
6592,Customer_6592,58,Male,North India,97,Laptop,Home Appliances,Boat,4.5,568508,2,198644.18,0.28,286047.62,Cash,2025-05-31,09:26:27,2025-06-01 09:26:27
7826,Customer_7826,58,Female,South India,90,TV,Home Appliances,Sony,4.6,793597,4,46888.91,0.24,142542.29,Net Banking,2025-05-31,09:26:28,2025-06-04 09:26:28
2111,Customer_2111,38,Male,West India,1,Laptop,Electronics,Xiaomi,4.4,305616,2,33443.35,0.11,59529.16,Net Banking,2025-05-31,09:26:29,2025-06-06 09:26:29
6041,Customer_6041,20,Female,North India,50,Smartwatch,Electronics,Boat,4.3,907667,3,38765.84,0.03,112808.59,Credit/Debit Card,2025-05-31,09:26:30,2025-06-02 09:26:30
7382,Customer_7382,53,Male,West India,95,Smartwatch,Electronics,Boat,4.5,665867,1,19011.47,0.23,14638.83,UPI,2025-05-31,09:26:31,2025-06-01 09:26:31
1429,Customer_1429,57,Female,West India,28,Laptop,Home Appliances,Apple,4.3,693474,5,31941.55,0.14,137348.67,Credit/Debit Card,2025-05-31,09:26:32,2025-06-03 09:26:32
8372,Customer_8372,35,Male,West India,50,Laptop,Electronics,Xiaomi,3.7,772310,1,69206.38,0.15,58825.42,Credit/Debit Card,2025-05-31,09:26:33,2025-06-01 09:26:33
7044,Customer_7044,19,Male,South India,80,Washing Machine,Electronics,Sony,3.8,253518,3,32421.05,0.29,69056.84,Credit/Debit Card,2025-05-31,09:26:34,2025-06-06 09:26:34
3310,Customer_3310,38,Male,North India,15,Washing Machine,Electronics,Xiaomi,3.9,499366,1,20767.56,0.13,18067.78,Credit/Debit Card,2025-05-31,09:26:35,2025-06-03 09:26:35
4731,Customer_4731,59,Female,North India,33,Headphones,Wearables,Apple,3.6,422113,2,20581.26,0.21,32518.39,Credit/Debit Card,2025-05-31,09:26:36,2025-06-01 09:26:36
9703,Customer_9703,59,Male,North India,32,Smartwatch,Electronics,Boat,3.7,752330,3,32133.31,0.02,94471.93,Cash,2025-05-31,09:26:37,2025-06-06 09:26:37
1639,Customer_1639,27,Male,East India,100,Washing Machine,Electronics,Sony,3.9,878358,1,37532.96,0.22,29275.71,UPI,2025-05-31,09:26:38,2025-06-02 09:26:38
3118,Customer_3118,24,Female,North India,87,TV,Home Appliances,LG,4.4,787390,2,197378.74,0.11,351334.16,Cash,2025-05-31,09:26:39,2025-06-05 09:26:39
1915,Customer_1915,52,Female,South India,92,Headphones,Wearables,LG,4.2,430869,3,6160.78,0.29,13122.46,Net Banking,2025-05-31,09:26:40,2025-06-05 09:26:40
1747,Customer_1747,44,Male,North India,51,Laptop,Wearables,Sony,4.9,669085,2,177263.75,0.11,315529.47,Credit/Debit Card,2025-05-31,09:26:41,2025-06-03 09:26:41
1176,Customer_1176,56,Female,West India,9,Smartphone,Wearables,Sony,4.1,999142,3,87957.3,0.2,211097.52,UPI,2025-05-31,09:26:42,2025-06-06 09:26:42
8205,Customer_8205,55,Female,South India,23,Smartwatch,Home Appliances,OnePlus,3.7,138674,3,19330.5,0.24,44073.54,UPI,2025-05-31,09:26:43,2025-06-04 09:26:43
1554,Customer_1554,31,Male,West India,11,Smartphone,Wearables,Apple,4.0,104886,3,107424.06,0.06,302935.85,Cash,2025-05-31,09:26:44,2025-06-05 09:26:44
2320,Customer_2320,36,Female,North India,21,Laptop,Wearables,OnePlus,4.5,889640,5,65006.69,0.17,269777.76,Net Banking,2025-05-31,09:26:45,2025-06-07 09:26:45
2883,Customer_2883,51,Female,South India,39,Smartphone,Wearables,Samsung,4.4,469117,3,145385.15,0.2,348924.36,Cash,2025-05-31,09:26:46,2025-06-06 09:26:46
8768,Customer_8768,30,Male,West India,72,Refrigerator,Home Appliances,Apple,4.1,440541,5,84238.15,0.05,400131.21,Cash,2025-05-31,09:26:47,2025-06-03 09:26:47
6021,Customer_6021,48,Female,North India,85,Washing Machine,Wearables,Boat,3.9,396848,3,39730.77,0.15,101313.46,Credit/Debit Card,2025-05-31,09:26:48,2025-06-02 09:26:48
7958,Customer_7958,23,Female,South India,16,Laptop,Electronics,LG,4.0,799907,3,96528.28,0.2,231667.87,UPI,2025-05-31,09:26:49,2025-06-03 09:26:49
1234,Customer_1234,23,Male,West India,56,Laptop,Home Appliances,OnePlus,4.5,667683,2,115591.72,0.21,182634.92,Net Banking,2025-05-31,09:26:50,2025-06-04 09:26:50
6212,Customer_6212,39,Male,West India,55,TV,Wearables,Sony,4.0,825218,2,145305.28,0.28,209239.6,Net Banking,2025-05-31,09:26:51,2025-06-01 09:26:51
7514,Customer_7514,31,Female,North India,70,Smartwatch,Wearables,Apple,4.4,397385,1,14864.27,0.15,12634.63,Credit/Debit Card,2025-05-31,09:26:52,2025-06-07 09:26:52
6850,Customer_6850,32,Male,South India,49,Headphones,Electronics,Xiaomi,4.2,950244,2,8241.46,0.01,16318.09,Cash,2025-05-31,09:26:54,2025-06-02 09:26:54
9117,Customer_9117,20,Female,North India,74,TV,Wearables,Xiaomi,4.5,398613,4,39401.6,0.28,113476.61,Net Banking,2025-05-31,09:26:55,2025-06-04 09:26:55
9428,Customer_9428,35,Male,East India,38,Washing Machine,Electronics,LG,3.8,648265,5,28247.94,0.05,134177.71,UPI,2025-05-31,09:26:56,2025-06-01 09:26:56
3378,Customer_3378,56,Male,East India,35,Headphones,Electronics,Samsung,4.6,713168,3,601.53,0.1,1624.13,UPI,2025-05-31,09:26:57,2025-06-05 09:26:57
2405,Customer_2405,30,Female,South India,61,Smartphone,Wearables,Samsung,3.5,564292,4,90063.89,0.17,299012.11,Net Banking,2025-05-31,09:26:58,2025-06-03 09:26:58
2865,Customer_2865,34,Male,East India,93,TV,Home Appliances,Samsung,4.3,159451,2,149215.87,0.15,253666.98,Cash,2025-05-31,09:26:59,2025-06-05 09:26:59
9601,Customer_9601,60,Male,East India,33,Washing Machine,Electronics,LG,4.9,696969,4,40625.38,0.17,134876.26,UPI,2025-05-31,09:27:00,2025-06-04 09:27:00
6922,Customer_6922,48,Male,West India,24,Refrigerator,Home Appliances,LG,4.3,736651,5,33051.07,0.14,142119.6,Net Banking,2025-05-31,09:27:01,2025-06-04 09:27:01
2444,Customer_2444,57,Male,West India,30,Laptop,Electronics,Sony,4.8,981430,1,133270.39,0.21,105283.61,Cash,2025-05-31,09:27:02,2025-06-05 09:27:02
6121,Customer_6121,26,Female,East India,57,Smartwatch,Home Appliances,Boat,4.1,987136,3,19803.03,0.28,42774.54,Cash,2025-05-31,09:27:03,2025-06-05 09:27:03
5337,Customer_5337,30,Male,East India,75,Smartwatch,Electronics,Sony,4.6,158289,1,42654.17,0.07,39668.38,UPI,2025-05-31,09:27:04,2025-06-01 09:27:04
4814,Customer_4814,42,Female,East India,47,Laptop,Wearables,Apple,4.6,864030,3,165297.51,0.11,441344.35,Net Banking,2025-05-31,09:27:05,2025-06-03 09:27:05
5303,Customer_5303,23,Female,East India,5,Smartwatch,Wearables,Boat,4.3,254311,5,35377.48,0.21,139741.05,Cash,2025-05-31,09:27:06,2025-06-06 09:27:06
4930,Customer_4930,32,Male,South India,60,Washing Machine,Wearables,Xiaomi,4.5,840911,1,12498.2,0.06,11748.31,UPI,2025-05-31,09:27:07,2025-06-02 09:27:07
7559,Customer_7559,23,Female,South India,77,Headphones,Wearables,Samsung,3.7,758931,3,6965.66,0.14,17971.4,UPI,2025-05-31,09:27:08,2025-06-02 09:27:08
5395,Customer_5395,20,Male,West India,2,Laptop,Wearables,OnePlus,4.3,370345,4,192470.4,0.04,739086.34,Net Banking,2025-05-31,09:27:09,2025-06-02 09:27:09
7869,Customer_7869,54,Male,South India,36,Smartphone,Electronics,OnePlus,4.6,971512,1,58809.77,0.22,45871.62,Net Banking,2025-05-31,09:27:10,2025-06-07 09:27:10
3736,Customer_3736,44,Female,South India,5,Laptop,Home Appliances,Sony,4.7,952051,4,160980.62,0.29,457184.96,UPI,2025-05-31,09:27:11,2025-06-04 09:27:11
7929,Customer_7929,51,Female,North India,49,Washing Machine,Electronics,Xiaomi,3.8,335432,2,47181.44,0.05,89644.74,Cash,2025-05-31,09:27:12,2025-06-05 09:27:12
3951,Customer_3951,31,Male,West India,95,Smartphone,Home Appliances,Samsung,3.8,711039,3,78307.23,0.16,197334.22,Net Banking,2025-05-31,09:27:13,2025-06-01 09:27:13
6197,Customer_6197,36,Male,South India,91,TV,Home Appliances,OnePlus,3.9,881029,5,281110.96,0.22,1096332.74,Credit/Debit Card,2025-05-31,09:27:14,2025-06-03 09:27:14
4444,Customer_4444,23,Female,West India,92,Washing Machine,Wearables,Boat,3.7,707838,5,65667.94,0.19,265955.16,UPI,2025-05-31,09:27:15,2025-06-01 09:27:15
5052,Customer_5052,31,Female,South India,23,Smartphone,Electronics,Samsung,4.5,515411,1,87345.91,0.24,66382.89,Net Banking,2025-05-31,09:27:16,2025-06-02 09:27:16
9844,Customer_9844,23,Female,South India,9,Smartphone,Home Appliances,Xiaomi,4.2,728043,4,89823.69,0.12,316179.39,Credit/Debit Card,2025-05-31,09:27:17,2025-06-05 09:27:17
7953,Customer_7953,42,Female,West India,76,Refrigerator,Electronics,Apple,4.4,570368,2,56771.23,0.06,106729.91,Cash,2025-05-31,09:27:18,2025-06-03 09:27:18
3598,Customer_3598,29,Female,South India,59,Refrigerator,Electronics,Xiaomi,3.9,382906,1,29976.83,0.08,27578.68,UPI,2025-05-31,09:27:19,2025-06-07 09:27:19
3176,Customer_3176,59,Male,West India,44,Washing Machine,Wearables,OnePlus,3.9,421924,3,44744.05,0.25,100674.11,Cash,2025-05-31,09:27:20,2025-06-07 09:27:20
7255,Customer_7255,25,Female,West India,87,Refrigerator,Wearables,OnePlus,4.1,977357,5,69870.12,0.17,289961.0,Cash,2025-05-31,09:27:21,2025-06-05 09:27:21
5596,Customer_5596,52,Male,West India,77,Headphones,Electronics,Xiaomi,4.0,692603,3,23500.3,0.03,68385.87,Net Banking,2025-05-31,09:27:22,2025-06-06 09:27:22
6322,Customer_6322,51,Female,North India,39,Smartphone,Electronics,OnePlus,4.1,587575,3,75247.67,0.24,171564.69,Credit/Debit Card,2025-05-31,09:27:23,2025-06-03 09:27:23
1492,Customer_1492,32,Male,West India,42,Smartphone,Wearables,OnePlus,5.0,838212,2,19047.65,0.0,38095.3,Credit/Debit Card,2025-05-31,09:27:24,2025-06-01 09:27:24
9514,Customer_9514,48,Female,West India,81,Headphones,Electronics,Xiaomi,4.0,222364,3,11479.23,0.01,34093.31,Credit/Debit Card,2025-05-31,09:27:25,2025-06-07 09:27:25
3134,Customer_3134,50,Female,South India,23,Smartwatch,Electronics,Boat,4.4,820535,4,34775.63,0.2,111282.02,UPI,2025-05-31,09:27:26,2025-06-07 09:27:26
5020,Customer_5020,53,Female,South India,59,Smartphone,Electronics,Xiaomi,4.0,464584,5,83946.81,0.25,314800.54,UPI,2025-05-31,09:27:27,2025-06-03 09:27:27
9478,Customer_9478,29,Female,East India,15,TV,Electronics,Samsung,4.1,400493,2,156544.73,0.27,228555.31,Cash,2025-05-31,09:27:28,2025-06-05 09:27:28
9336,Customer_9336,19,Female,West India,2,Washing Machine,Home Appliances,Xiaomi,4.3,157846,5,43050.83,0.13,187271.11,Cash,2025-05-31,09:27:29,2025-06-03 09:27:29
3201,Customer_3201,48,Male,South India,26,Laptop,Electronics,OnePlus,5.0,208388,5,128322.74,0.19,519707.1,Net Banking,2025-05-31,09:27:30,2025-06-02 09:27:30
8995,Customer_8995,31,Male,North India,85,Smartphone,Home Appliances,Sony,4.1,413497,3,34116.66,0.01,101326.48,UPI,2025-05-31,09:27:31,2025-06-02 09:27:31
1048,Customer_1048,32,Female,North India,61,Smartphone,Wearables,Boat,4.0,912269,1,56329.09,0.29,39993.65,Net Banking,2025-05-31,09:27:32,2025-06-02 09:27:32
5577,Customer_5577,24,Male,North India,9,TV,Wearables,OnePlus,4.1,701614,2,143202.89,0.24,217668.39,UPI,2025-05-31,09:27:33,2025-06-03 09:27:33
5838,Customer_5838,48,Female,South India,2,Refrigerator,Wearables,Samsung,4.3,641143,5,80005.35,0.18,328021.93,UPI,2025-05-31,09:27:34,2025-06-06 09:27:34
